  461.0459290  515.1505737  532.7820435  532.7820435  521.8788452  504.3291321
  463.0402222  519.4284058  539.0180054  539.0180054  526.2666016  507.9284363
  465.0426636  524.6743164  545.5265503  545.5265503  531.6776733  512.7692261
  467.1276855  525.6930542  547.4598999  547.4598999  533.0581665  513.2843018
  469.0691223  524.5363159  547.2927856  547.2927856  532.2752075  511.4591980
  471.0927734  528.8870850  551.8082886  551.8082886  536.6630859  515.6816406
  473.2851868  533.1745605  555.5487671  555.5487671  540.6641235  520.3441772
  475.0661621  539.0846558  562.5993042  562.5993042  546.2998047  526.1004028
  477.1826172  544.1058960  569.2125854  569.2125854  551.6000977  530.4087524
  479.1875000  543.6657715  567.9637451  567.9637451  551.2939453  530.1459961
  481.2187195  547.8491821  573.4838257  573.4838257  555.3585815  533.9511108
  483.1953430  550.8291016  579.8906860  579.8906860  558.8656006  535.4475098
  485.1962585  550.3302612  578.5083008  578.5083008  558.5936890  535.1668091
  487.1679382  550.9291382  577.6578979  577.6578979  558.6273804  536.5869751
  489.1797485  556.3593140  584.7292480  584.7292480  563.9299316  541.5330811
  491.2187195  560.8200684  589.5125122  589.5125122  568.3534546  546.0487671
  493.1601868  561.2766724  590.5265503  590.5265503  569.1463013  545.9847412
  495.1911316  558.9169922  589.4406128  589.4406128  567.4351196  542.5373535
  497.1486511  563.8146362  593.4099121  593.4099121  571.8190918  548.1868286
  499.0809021  571.2639771  599.8814087  599.8814087  578.3870850  556.6591187
  501.0778503  572.7033081  602.3059692  602.3059692  579.9049072  557.6069946
  503.0000000  576.2178955  605.9841309  605.9841309  583.6867065  560.8660889
  505.9629211  578.7916870  607.5756836  607.5756836  586.0388794  563.8001709
  508.8869629  586.0092773  619.9013672  619.9013672  593.6043701  569.2146606
  510.8786621  585.4698486  619.3067017  619.3067017  592.8026123  569.2051392
  512.8942261  583.4344482  616.0004272  616.0004272  590.3556519  567.8445435
  514.8984985  587.3020020  620.2916870  620.2916870  594.8446045  570.8809814
  516.8799438  591.8240356  622.7368774  622.7368774  599.6330566  575.7985840
  518.9600830  593.9199829  622.4927979  622.4927979  600.7286987  579.2618408
  520.9542236  597.5595703  628.2211304  628.2211304  603.7507935  582.4937134
  522.9600830  604.0473633  636.4221802  636.4221802  610.6101685  588.2042236
  524.9491577  609.3169556  639.8552246  639.8552246  615.9107056  594.2049561
  526.9774170  609.8582764  639.1055298  639.1055298  615.9313965  595.5516968
  528.9963379  610.7374268  640.0135498  640.0135498  616.5543213  596.5665894
  531.0791626  612.2374878  640.6405640  640.6405640  618.0249634  598.3590088
  533.0398560  615.4344482  644.1867065  644.1867065  621.0982666  601.5513916
  535.0593872  620.3103638  651.5538940  651.5538940  625.7847900  605.8842163
  537.0538940  622.6789551  657.4509888  657.4509888  628.9138184  606.7261353
  539.0711060  614.8220825  653.9770508  653.9770508  622.3136597  596.9381714
  541.1005859  610.4686890  660.1831055  660.1831055  617.2117310  591.0220337
  543.0809937  624.9506836  705.9923706  705.9923706  631.1700439  598.7324219
  545.0399170  615.6102295  764.7307129  764.7307129  631.4701538  564.3397827
  547.1015015  406.4653931  586.5108643  586.5108643  432.9145203  337.0462341
  549.0946045  105.0788269  168.0709686  168.0709686  116.1419983   79.0427094
  551.1475830   20.9614811   33.5589676   33.5589676   23.5515423   15.4233952
  553.1209106    5.3009367    8.1247091    8.1247091    5.9027753    4.0464396
  555.0791016    1.5870227    2.2342021    2.2342021    1.7450706    1.2836570
  558.0355835    0.5753740    0.7156854    0.7156854    0.6207843    0.4992684
  560.9606934    0.3399160    0.3905528    0.3905528    0.3621606    0.3075915
  562.9335327    0.2755693    0.3200244    0.3200244    0.2894968    0.2522897
  564.9376831    0.2314567    0.2501899    0.2501899    0.2408904    0.2178447
  566.8682251    0.2010036    0.2199842    0.2199842    0.2057666    0.1912837
  568.9345703    0.1833415    0.1991572    0.1991572    0.1889256    0.1752600
  570.9804077    0.1722438    0.1782590    0.1782590    0.1806806    0.1641966
  572.9601440    0.1601609    0.1656656    0.1656656    0.1667423    0.1522858
  574.8595581    0.1512412    0.1547014    0.1547014    0.1580582    0.1438593
